,FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
542,D,1.1764705882352942,0.9411764705882352,D,L,W,L,W,L,-0.29411764705882354,-0.35294117647058826,0.17647058823529413,8.0
543,H,0.6470588235294118,1.2352941176470589,L,L,W,L,W,L,-0.8235294117647058,-0.4117647058823529,0.0,4.0
544,A,1.3529411764705883,1.5882352941176472,W,L,W,W,W,D,0.2352941176470588,0.29411764705882354,0.05882352941176471,9.0
545,H,0.9411764705882352,0.7058823529411765,W,D,L,L,D,L,-0.7647058823529411,-1.2352941176470589,0.17647058823529413,-13.0
546,A,1.2352941176470589,1.2352941176470589,W,L,W,D,W,L,-0.17647058823529413,-0.05882352941176471,0.05882352941176471,10.0
547,H,1.9411764705882355,2.0,W,L,L,L,W,W,0.8823529411764706,1.1764705882352942,-0.05882352941176471,2.0
548,H,1.7647058823529411,1.0,W,L,W,L,W,L,0.9411764705882352,-0.6470588235294118,0.35294117647058826,-17.0
549,A,1.3529411764705883,2.0,W,L,D,W,D,L,0.05882352941176471,1.1764705882352942,-0.17647058823529413,3.0
550,H,1.8888888888888888,1.2777777777777777,L,L,W,L,W,L,1.0555555555555556,0.1111111111111111,0.1111111111111111,-12.0
551,H,0.9444444444444444,1.0,L,L,W,W,L,L,-0.6666666666666666,-0.16666666666666666,-0.2222222222222222,0.0
552,H,2.3888888888888893,1.1666666666666667,W,W,W,L,W,L,1.3333333333333333,-0.2777777777777778,0.5,-6.0
553,A,0.6666666666666666,2.0,L,L,D,W,W,L,-1.2222222222222223,0.8888888888888888,-0.3888888888888889,16.0
554,A,0.9444444444444444,1.2777777777777777,D,L,W,L,W,L,-0.3333333333333333,0.0,0.05555555555555555,-10.0
555,H,1.6666666666666667,0.7777777777777778,W,W,W,W,L,L,0.3888888888888889,-0.7222222222222222,0.2777777777777778,-12.0
556,A,0.6666666666666666,1.0555555555555556,L,L,W,W,W,D,-0.9444444444444444,-0.6666666666666666,-0.1111111111111111,5.0
557,D,1.1666666666666667,0.8333333333333334,L,L,W,L,L,D,-0.4444444444444444,-0.2222222222222222,-0.05555555555555555,-2.0
558,H,2.055555555555556,1.1666666666666667,W,W,D,D,D,L,1.1666666666666667,-0.2777777777777778,0.1111111111111111,-1.0
559,A,1.3333333333333333,1.8333333333333333,W,D,W,W,W,L,0.05555555555555555,0.9444444444444444,0.05555555555555555,3.0
560,D,0.631578947368421,1.368421052631579,L,L,L,W,L,W,-1.3157894736842106,0.10526315789473684,-0.3157894736842105,9.0
561,H,1.0526315789473684,0.7368421052631579,W,L,L,L,W,L,-0.5789473684210527,-0.7894736842105263,0.0,3.0
562,H,2.421052631578948,1.1052631578947372,W,W,W,L,D,D,1.4210526315789471,-0.42105263157894735,0.5263157894736842,1.0
563,H,0.8947368421052632,1.1578947368421053,L,D,L,W,W,W,-0.42105263157894735,-0.4736842105263158,-0.3157894736842105,-6.0
564,H,2.1052631578947367,2.0526315789473686,W,W,W,W,W,W,1.263157894736842,1.0,0.05263157894736842,4.0
565,H,1.7368421052631582,0.9473684210526316,W,W,W,L,W,L,0.4736842105263158,-0.21052631578947367,0.3684210526315789,-15.0
566,A,1.263157894736842,1.2105263157894737,L,W,D,L,L,W,-0.10526315789473684,0.05263157894736842,0.05263157894736842,-8.0
567,A,0.631578947368421,1.1052631578947372,L,L,L,L,L,W,-1.0526315789473684,-0.42105263157894735,-0.15789473684210525,-4.0
568,H,1.947368421052632,0.8421052631578947,W,L,L,D,L,L,1.0526315789473684,-0.21052631578947367,0.21052631578947367,-13.0
569,A,1.1578947368421053,1.8947368421052633,D,L,L,W,W,W,-0.42105263157894735,1.0526315789473684,-0.42105263157894735,10.0
570,H,1.35,1.2,D,W,L,L,L,W,0.1,-0.15,0.0,5.0
571,H,1.95,1.15,L,W,W,W,W,L,0.9,-0.4,0.0,-16.0
572,D,0.9,1.0,L,L,W,W,L,D,-0.25,-0.35,-0.2,19.0
573,D,0.7,2.15,L,L,W,W,W,W,-0.9,1.25,-0.5,9.0
574,H,1.3,0.65,W,L,L,D,L,L,0.1,-1.25,0.2,-6.0
575,A,1.1,1.8,L,W,W,W,W,W,-0.5,0.5,-0.25,2.0
576,D,1.2,2.0,W,L,L,W,W,L,-0.25,1.1,-0.15,14.0
577,A,0.8,0.6,L,D,L,L,L,L,-0.3,-1.15,-0.05,3.0
578,H,1.05,1.1,L,L,D,L,D,L,-0.5,-0.55,-0.1,-4.0
579,H,1.95,2.45,W,W,W,W,W,W,1.15,1.45,-0.15,-7.0
580,H,1.0952380952380951,1.1428571428571428,L,W,W,L,L,L,-0.42857142857142855,-0.2857142857142857,0.09523809523809523,14.0
581,H,0.6190476190476191,1.1904761904761905,L,D,L,D,W,L,-1.2857142857142858,-0.2380952380952381,-0.2857142857142857,4.0
582,A,1.0,2.333333333333333,D,W,L,L,W,W,-0.3333333333333333,1.2857142857142858,-0.3333333333333333,-9.0
583,A,0.7142857142857143,1.1428571428571428,D,L,L,W,L,L,-0.8571428571428571,-0.3809523809523809,-0.047619047619047616,8.0
584,A,0.7142857142857143,1.9523809523809523,W,L,L,D,W,W,-1.0476190476190477,1.0476190476190477,-0.19047619047619047,10.0
585,H,2.0,1.380952380952381,W,W,W,W,W,L,1.1904761904761905,0.19047619047619047,0.2857142857142857,-11.0
586,D,1.0476190476190477,0.9047619047619048,L,L,D,D,L,L,-0.6190476190476191,-0.2380952380952381,-0.14285714285714285,-7.0
587,H,1.0476190476190477,0.7619047619047619,L,L,W,L,L,D,-0.5714285714285714,-0.3333333333333333,0.3809523809523809,-8.0
588,H,1.4285714285714286,2.0,W,D,W,W,L,W,0.2380952380952381,0.9047619047619048,-0.09523809523809523,7.0
589,D,1.8571428571428568,2.095238095238096,W,W,W,D,W,W,0.5714285714285714,1.1904761904761905,0.09523809523809523,-3.0
590,D,1.1363636363636365,1.0454545454545454,L,D,W,D,L,L,-0.3181818181818182,-0.5909090909090909,0.09090909090909093,3.0
591,A,0.7272727272727273,1.5,L,L,L,W,W,D,-0.4545454545454545,0.4090909090909091,-0.4090909090909091,4.0
592,A,2.0454545454545454,0.6818181818181818,D,D,W,L,W,L,1.1363636363636365,-1.181818181818182,0.3636363636363637,-4.0
593,D,1.9090909090909087,2.0454545454545454,L,W,L,W,W,W,0.6818181818181818,1.318181818181818,-0.2727272727272727,1.0
594,A,0.9090909090909092,1.1363636363636365,D,D,L,W,L,L,-0.2272727272727273,-0.4090909090909091,-0.18181818181818185,13.0
595,D,1.2272727272727273,1.818181818181818,W,W,L,D,W,W,-0.2727272727272727,0.5454545454545454,-0.2727272727272727,4.0
596,H,1.318181818181818,0.6818181818181818,L,W,W,L,D,L,0.0,-0.9090909090909092,0.09090909090909093,-3.0
597,H,2.0,1.181818181818182,W,D,W,W,L,W,1.181818181818182,-0.3636363636363637,0.045454545454545456,-18.0
598,H,2.363636363636364,0.7272727272727273,W,L,W,W,L,D,1.3636363636363635,-1.1363636363636365,0.3636363636363637,-10.0
599,H,1.0909090909090908,0.9545454545454546,L,L,L,L,D,W,-0.3181818181818182,-0.4545454545454545,-0.09090909090909093,5.0
600,A,2.0434782608695654,1.0434782608695652,W,W,D,D,D,L,1.173913043478261,-0.5652173913043478,0.43478260869565216,-11.0
601,A,1.1304347826086956,0.6956521739130435,D,L,D,L,L,L,-0.3043478260869565,-0.4782608695652174,0.17391304347826084,1.0
602,H,1.1304347826086956,0.9130434782608696,L,W,L,L,L,D,-0.39130434782608703,-0.5652173913043478,0.21739130434782608,19.0
603,D,1.9565217391304348,2.391304347826087,L,D,D,W,W,L,1.0434782608695652,1.391304347826087,-0.17391304347826084,-2.0
604,D,0.8695652173913043,1.391304347826087,L,D,D,W,L,W,-0.3043478260869565,0.08695652173913042,-0.3043478260869565,6.0
605,D,0.6521739130434783,2.0,L,L,D,D,W,W,-0.9565217391304348,1.2608695652173914,-0.5217391304347826,14.0
606,H,0.7826086956521741,1.173913043478261,W,L,W,W,L,L,-1.0869565217391304,-0.17391304347826084,0.13043478260869565,6.0
607,D,1.7826086956521738,0.6956521739130435,D,D,W,L,W,L,0.5217391304347826,-1.173913043478261,0.3043478260869565,-15.0
608,D,1.2173913043478262,1.5652173913043481,D,W,W,W,W,W,-0.2608695652173913,0.43478260869565216,-0.2608695652173913,-2.0
609,A,1.2173913043478262,1.8695652173913044,W,W,L,D,L,W,-0.3043478260869565,0.6521739130434783,0.08695652173913042,3.0
610,H,2.333333333333333,1.9583333333333333,D,W,W,L,W,W,1.3333333333333333,1.0833333333333333,0.0,8.0
611,A,0.7916666666666666,0.6666666666666666,W,L,L,D,L,L,-0.375,-0.9166666666666666,0.04166666666666666,-2.0
612,H,1.5416666666666667,1.0833333333333333,D,W,W,L,D,L,0.4166666666666667,-0.375,0.25,-5.0
613,H,0.7083333333333334,1.9166666666666667,D,L,W,D,L,D,-1.125,1.0,-0.04166666666666666,12.0
614,A,1.125,1.1666666666666667,L,W,L,L,W,W,-0.20833333333333331,-0.4583333333333333,-0.125,-1.0
615,H,1.9583333333333333,0.875,D,D,W,D,L,D,1.2083333333333333,-0.2916666666666667,0.3333333333333333,-17.0
616,H,1.125,1.2083333333333333,W,D,D,W,L,W,-0.5,-0.3333333333333333,-0.16666666666666666,-7.0
617,H,1.375,1.2083333333333333,D,W,L,D,D,W,0.08333333333333333,-0.25,0.08333333333333333,5.0
618,A,0.875,1.75,L,L,L,D,D,D,-0.5833333333333334,0.5,-0.20833333333333331,-4.0
619,H,1.9166666666666667,0.875,W,D,L,W,W,L,0.7916666666666666,-1.0,-0.08333333333333333,-8.0
620,H,1.88,0.8,L,L,W,W,D,L,0.96,-1.0,0.0,-18.0
621,H,1.84,2.0,L,D,L,W,D,D,0.88,1.2,-0.32,5.0
622,H,1.8,1.2,W,D,D,W,W,D,0.6,-0.44,0.04,-8.0
623,D,0.84,1.6,L,D,L,W,D,W,-0.32,0.52,-0.4,9.0
624,H,1.16,0.76,L,D,D,L,W,L,-0.28,-0.52,0.2,-6.0
625,A,0.76,1.08,W,D,L,L,L,W,-0.72,-0.28,0.08,11.0
626,D,1.24,1.44,W,L,W,W,D,W,-0.36,0.12,-0.04,-7.0
627,D,1.16,2.36,L,W,L,W,D,W,-0.36,1.36,-0.16,10.0
628,H,0.84,0.84,L,W,W,L,L,L,-1.0,-0.68,0.32,11.0
629,A,1.04,1.96,L,L,D,W,W,D,-0.48,0.8,-0.32,12.0
630,H,2.3076923076923075,0.9230769230769232,D,W,D,W,L,W,1.3076923076923077,-0.8846153846153846,0.07692307692307693,-2.0
631,H,0.7307692307692307,0.8461538461538461,L,L,W,D,L,D,-0.5384615384615384,-0.3076923076923077,0.0,-5.0
632,H,1.5769230769230769,0.7307692307692307,D,W,D,L,W,D,0.5,-0.8461538461538461,0.2692307692307692,-6.0
633,D,0.7692307692307693,1.1538461538461535,L,W,D,D,L,W,-1.0384615384615383,-0.3461538461538461,0.0,0.0
634,D,1.1538461538461535,1.2307692307692308,L,W,W,D,W,L,-0.5,-0.3461538461538461,-0.07692307692307693,6.0
635,H,1.4230769230769231,1.0,D,W,D,L,L,L,0.1153846153846154,-0.5384615384615384,0.2692307692307692,-2.0
636,H,1.9230769230769231,1.2307692307692308,L,W,D,W,L,D,1.0769230769230769,-0.2307692307692308,0.0,-6.0
637,H,0.8076923076923077,1.8846153846153848,L,L,L,W,L,D,-0.7307692307692307,0.9230769230769232,-0.19230769230769232,-7.0
638,H,0.8076923076923077,0.7692307692307693,L,L,L,L,W,D,-0.7307692307692307,-1.0384615384615383,-0.2692307692307692,-19.0
639,H,1.8846153846153848,1.9230769230769231,W,L,D,W,L,L,0.9230769230769232,1.0,-0.15384615384615385,6.0
640,D,1.8148148148148149,0.9629629629629628,D,W,W,L,L,L,0.6296296296296297,-0.5555555555555556,0.2962962962962963,-11.0
641,H,1.1851851851851851,0.8148148148148148,L,W,L,L,D,L,-0.3703703703703704,-0.3333333333333333,0.1111111111111111,-11.0
642,H,0.8888888888888888,1.148148148148148,L,W,L,D,D,L,-0.925925925925926,-0.3333333333333333,0.14814814814814814,-8.0
643,A,1.148148148148148,1.2222222222222223,D,L,W,W,W,L,-0.4814814814814815,-0.07407407407407407,-0.037037037037037035,7.0
644,A,1.4814814814814814,0.8148148148148148,W,D,W,W,L,L,0.14814814814814814,-0.4814814814814815,0.1851851851851852,-1.0
645,A,0.7037037037037037,2.0370370370370368,L,L,W,W,W,W,-0.8888888888888888,0.8888888888888888,-0.3333333333333333,13.0
646,H,1.9629629629629632,1.6296296296296295,W,L,W,W,D,W,1.1851851851851851,0.5555555555555556,-0.1111111111111111,-8.0
647,A,1.2222222222222223,2.333333333333333,D,D,W,W,D,W,-0.3333333333333333,1.3333333333333333,-0.1111111111111111,-3.0
648,D,2.0370370370370368,1.1851851851851851,W,W,W,L,W,L,0.8888888888888888,-0.3703703703703704,0.2962962962962963,-5.0
649,H,0.9629629629629628,1.2222222222222223,L,L,L,D,D,W,-0.5555555555555556,-0.3333333333333333,-0.25925925925925924,9.0
650,H,1.5714285714285714,1.4285714285714286,L,W,D,L,W,D,0.5,0.07142857142857142,0.0,-3.0
651,H,0.75,0.9642857142857144,L,D,L,W,L,W,-1.0357142857142858,-0.8571428571428571,-0.14285714285714285,8.0
652,H,1.8571428571428568,1.1071428571428572,W,L,W,L,D,D,0.8571428571428571,-0.35714285714285715,0.07142857142857142,-12.0
653,H,0.9642857142857144,0.9642857142857144,D,L,L,W,L,W,-0.5357142857142857,-0.8571428571428571,-0.2857142857142857,4.0
654,H,0.8928571428571429,1.1071428571428572,W,W,L,L,D,L,-0.3928571428571429,-0.5,0.07142857142857142,2.0
655,H,1.5714285714285714,0.75,L,W,D,L,D,L,0.5,-1.0357142857142858,0.10714285714285714,-9.0
656,A,1.25,2.357142857142857,W,L,W,W,W,D,-0.2857142857142857,1.3214285714285714,-0.14285714285714285,-1.0
657,D,0.6785714285714286,1.1071428571428572,L,L,L,L,D,D,-0.9285714285714286,-0.35714285714285715,-0.03571428571428571,-3.0
658,H,1.4285714285714286,1.7857142857142858,L,W,D,L,L,W,0.07142857142857142,0.7857142857142857,0.17857142857142858,12.0
659,A,1.1785714285714286,0.9642857142857144,L,D,D,W,W,L,-0.35714285714285715,-0.5357142857142857,-0.03571428571428571,6.0
660,D,1.9655172413793105,1.8965517241379308,D,D,W,W,W,L,0.8275862068965517,0.8620689655172413,0.06896551724137931,-4.0
661,A,0.7586206896551724,1.827586206896552,L,L,L,D,W,D,-0.4482758620689655,0.6551724137931034,-0.3448275862068966,15.0
662,H,2.034482758620689,1.1724137931034482,W,W,W,D,L,W,1.1724137931034482,-0.10344827586206896,0.1724137931034483,-3.0
663,A,1.0689655172413792,2.034482758620689,L,L,D,W,W,W,-0.3793103448275862,1.1724137931034482,-0.3448275862068966,17.0
664,A,2.3793103448275863,0.9655172413793104,W,W,W,W,W,W,1.3103448275862069,-0.3448275862068966,0.13793103448275862,-5.0
665,H,0.8275862068965517,1.137931034482759,W,L,D,L,L,D,-0.9655172413793104,-0.3793103448275862,0.06896551724137931,13.0
666,H,1.0344827586206895,1.2413793103448276,W,W,W,D,W,L,-0.4827586206896552,-0.27586206896551724,0.06896551724137931,-8.0
667,H,1.8965517241379308,1.6206896551724137,W,W,L,W,L,W,0.8620689655172413,0.5862068965517241,-0.03448275862068965,-3.0
668,D,1.827586206896552,1.3793103448275863,D,W,D,L,L,W,0.6551724137931034,-0.03448275862068965,0.13793103448275862,-9.0
669,D,1.1724137931034482,1.0344827586206895,D,L,W,W,D,L,-0.10344827586206896,-0.4827586206896552,0.10344827586206896,-10.0
670,H,1.1333333333333333,0.6666666666666666,W,L,L,L,D,L,-0.4666666666666667,-0.9,0.1,-4.0
671,D,1.8,1.9333333333333331,W,D,L,D,D,D,0.8333333333333334,0.8,-0.06666666666666668,-2.0
672,D,0.9,0.7666666666666667,L,L,W,D,L,L,-0.9,-0.43333333333333335,0.13333333333333333,-8.0
673,H,1.0666666666666669,1.2,D,L,L,L,D,W,-0.36666666666666653,-0.3,-0.13333333333333333,11.0
674,H,1.1,0.6666666666666666,W,W,W,L,D,L,-0.4,-0.9,0.36666666666666653,-16.0
675,D,1.8,1.6666666666666667,D,D,W,W,W,L,0.6333333333333333,0.7,-0.03333333333333333,-6.0
676,H,1.1333333333333333,1.4333333333333331,W,L,L,W,L,L,-0.4666666666666667,0.03333333333333333,-0.1,-1.0
677,H,1.8,1.1,W,D,L,L,L,L,0.8333333333333334,-0.4,0.16666666666666666,-5.0
678,H,2.3,1.9333333333333331,L,W,W,D,D,D,1.2333333333333334,0.8,0.03333333333333333,6.0
679,H,0.8,0.7666666666666667,L,W,L,D,L,L,-1.0666666666666669,-0.43333333333333335,0.06666666666666668,0.0
680,D,1.903225806451613,1.0967741935483872,W,D,W,D,W,W,0.8709677419354839,-0.3870967741935484,0.06451612903225806,-8.0
681,H,1.2903225806451613,1.0,W,W,D,L,W,W,0.0,-0.3548387096774194,-0.06451612903225806,-9.0
682,A,0.9032258064516128,2.096774193548387,D,L,L,W,W,W,-0.8709677419354839,1.2258064516129032,-0.3548387096774194,9.0
683,A,1.0967741935483872,2.3225806451612905,D,W,W,W,L,W,-0.3870967741935484,1.2258064516129032,-0.12903225806451613,6.0
684,H,1.870967741935484,0.8709677419354839,L,D,D,W,L,W,0.7419354838709677,-1.0,-0.03225806451612903,-16.0
685,D,0.7419354838709677,1.032258064516129,L,D,L,L,D,L,-0.4838709677419355,-0.41935483870967744,-0.03225806451612903,0.0
686,A,1.1612903225806452,1.903225806451613,L,L,D,W,D,W,-0.3548387096774194,0.8709677419354839,-0.1935483870967742,1.0
687,H,2.096774193548387,1.1935483870967742,W,W,W,W,W,L,1.2258064516129032,-0.3870967741935484,0.25806451612903225,-10.0
688,A,1.4193548387096775,1.2903225806451613,D,W,L,W,W,D,0.03225806451612903,0.0,-0.0967741935483871,8.0
689,H,1.064516129032258,0.9032258064516128,L,L,L,D,L,L,-0.41935483870967744,-0.8709677419354839,-0.0967741935483871,-5.0
690,H,1.59375,1.125,D,L,W,L,W,W,0.59375,-0.375,-0.15625,10.0
691,A,0.625,1.875,L,L,L,W,W,D,-1.0,0.75,-0.3125,12.0
692,H,1.0625,1.78125,W,L,W,W,L,W,-0.25,0.71875,0.15625,13.0
693,D,1.0625,1.125,W,L,W,L,W,W,-0.25,-0.375,0.0,14.0
694,H,1.59375,1.09375,D,L,W,W,L,D,0.59375,-0.375,0.09375,-9.0
695,A,1.25,1.90625,L,W,W,W,L,D,-0.09375,0.78125,0.03125,2.0
696,H,1.125,0.9375,L,L,L,W,W,L,-0.375,-0.90625,-0.15625,-11.0
697,D,0.625,1.03125,L,L,L,L,L,L,-1.0,-0.5,0.03125,10.0
698,H,2.125,1.09375,W,W,W,D,D,W,1.3125,-0.375,0.1875,-13.0
699,H,1.15625,0.875,L,W,W,L,D,L,-0.5,-0.90625,0.0625,1.0
