,HTP,ATP,HM1_D,HM1_L,HM1_W,HM2_D,HM2_L,HM2_W,HM3_D,HM3_L,HM3_W,AM1_D,AM1_L,AM1_W,AM2_D,AM2_L,AM2_W,AM3_D,AM3_L,AM3_W,HTGD,ATGD,DiffFormPts,DiffLP,FTR
5249,0.15174915932617736,0.7429994030142634,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,-0.06666073790115531,0.32666909036899966,0.07894736842105263,0.8040724511440441,H
5250,-1.1044711136317482,-2.2068126990914614,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,-0.3535014968093952,-1.473723005501748,0.5,0.11452350034671058,D
5251,-1.1044711136317482,0.9958404403376113,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.3535014968093952,1.073640279081331,-1.0,0.6891476260111552,D
5252,-0.5740669983828462,0.46206491709943254,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7168331247598323,0.7097312384266056,-0.5,-1.0347247509821786,A
5253,1.0171453473638596,-1.1392616526151038,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.7364933870419162,-0.018086842882845695,1.0,-0.689950275583512,A
5254,2.0779535778616633,-1.1392616526151038,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,2.916483154744539,-0.018086842882845695,1.5,-2.0690481771781792,H
5255,-1.6348752288806503,-0.605486129376925,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.7168331247598323,-0.3819958835375713,-0.5,1.378696576808489,A
5256,-1.6348752288806503,-2.2068126990914614,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,-0.3535014968093952,-1.473723005501748,0.25,-0.4601006253177341,A
5257,-1.6348752288806503,-0.605486129376925,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-0.3535014968093952,0.34582219777187995,-0.5,-0.689950275583512,D
5258,-1.6348752288806503,-0.605486129376925,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,-1.0801647527102696,-0.018086842882845695,-0.5,-1.4944240515137344,H
5259,-0.043662883133944314,0.9958404403376113,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.7364933870419162,0.7097312384266056,-0.5,0.45929797574537734,H
5260,0.27457958601539667,-1.886547385148554,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.009830131141041972,-0.6003413079304066,1.0,-0.689950275583512,H
5261,1.1232261704136401,2.3836568007568757,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.881826038222091,2.8931854823549594,-0.6,0.9189972762769331,A
