,FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
1836,D,1.28125,0.84375,W,L,W,W,W,L,-0.0625,-0.65625,-0.03125,-14.0
1837,H,1.59375,0.8125,L,L,L,L,L,D,0.0625,-0.53125,-0.03125,-3.0
1838,H,1.34375,1.1875,D,W,L,L,L,D,0.09375,-0.25,0.0,10.0
1839,D,1.125,0.96875,D,W,L,L,D,L,-0.125,-0.5,0.1875,-3.0
1840,A,1.3333333333333333,1.4848484848484849,L,D,L,W,L,W,-0.2727272727272727,0.15151515151515152,-0.12121212121212123,-1.0
1841,D,0.7878787878787878,0.696969696969697,L,L,L,W,L,L,-0.6363636363636364,-0.9393939393939394,0.030303030303030307,0.0
1842,D,1.0303030303030305,1.2121212121212122,D,L,W,W,D,L,-0.42424242424242425,0.060606060606060615,-0.060606060606060615,-7.0
1843,D,1.5151515151515151,1.393939393939394,L,W,W,W,D,W,0.3636363636363637,0.12121212121212123,0.0,-11.0
1844,A,0.8181818181818182,1.2727272727272727,L,L,W,D,W,L,-0.5151515151515151,-0.060606060606060615,0.0,6.0
1845,D,1.4848484848484849,0.8181818181818182,W,L,W,L,L,W,0.15151515151515152,-0.5151515151515151,0.060606060606060615,-4.0
1846,D,1.3636363636363635,1.0303030303030305,L,W,L,D,L,W,0.060606060606060615,-0.42424242424242425,-0.030303030303030307,2.0
1847,D,1.2727272727272727,1.3333333333333333,D,W,L,L,D,L,-0.060606060606060615,-0.2727272727272727,0.060606060606060615,-1.0
1848,H,1.0909090909090908,0.7878787878787878,W,D,L,L,L,L,-0.2727272727272727,-0.6363636363636364,0.12121212121212123,-5.0
1849,D,2.4545454545454546,2.121212121212121,D,W,W,W,W,W,1.5151515151515151,1.2121212121212122,0.0,1.0
1850,H,1.6764705882352942,1.9705882352941175,W,W,L,L,L,D,0.2058823529411765,0.8235294117647058,0.029411764705882356,14.0
1851,H,1.2058823529411764,1.1176470588235294,D,W,D,D,D,D,0.05882352941176471,-0.1176470588235294,-0.029411764705882356,6.0
1852,H,0.7058823529411765,1.1176470588235294,D,W,L,L,L,L,-0.9117647058823528,-0.29411764705882354,0.08823529411764706,15.0
1853,A,1.0294117647058822,1.5,D,W,L,D,L,W,-0.4117647058823529,0.35294117647058826,-0.08823529411764706,9.0
1854,D,1.3823529411764706,0.8529411764705882,D,W,D,D,D,W,0.1176470588235294,-0.6176470588235294,0.0,-5.0
1855,D,1.3235294117647058,1.5294117647058822,W,D,W,W,W,L,-0.029411764705882356,0.17647058823529413,-0.05882352941176471,-2.0
1856,D,1.1470588235294117,1.2058823529411764,W,W,D,D,W,D,-0.2352941176470588,0.05882352941176471,0.08823529411764706,-1.0
1857,H,2.411764705882353,1.0294117647058822,D,D,W,D,D,L,1.4705882352941178,-0.4117647058823529,0.17647058823529413,-7.0
1858,H,0.7941176470588235,1.5,D,L,L,D,L,W,-0.6176470588235294,0.35294117647058826,-0.17647058823529413,16.0
1859,D,1.6764705882352942,1.1176470588235294,W,W,L,D,D,D,0.2058823529411765,-0.1176470588235294,0.0,7.0
1860,H,1.4,0.8285714285714286,W,D,L,L,D,D,0.17142857142857146,-0.7142857142857143,-0.028571428571428567,-9.0
1861,H,0.7714285714285715,1.2857142857142858,W,D,W,D,L,L,-0.8571428571428571,-0.2857142857142857,0.14285714285714285,13.0
1862,H,2.0,1.1142857142857143,W,L,L,D,L,L,0.8285714285714286,-0.2857142857142857,0.17142857142857146,-2.0
1863,H,1.0,0.8,L,D,W,D,L,L,-0.42857142857142855,-0.5142857142857142,0.028571428571428567,1.0
1864,H,2.1142857142857143,1.3714285714285714,W,D,W,D,D,W,1.1714285714285717,0.11428571428571427,0.11428571428571427,-14.0
1865,D,0.8285714285714286,1.1428571428571428,L,D,D,D,W,W,-0.7142857142857143,-0.22857142857142854,0.0,5.0
1866,D,1.1142857142857143,1.4,D,L,L,W,D,L,-0.2857142857142857,0.17142857142857146,-0.17142857142857146,-6.0
1867,H,1.0857142857142856,1.1428571428571428,L,D,D,D,W,W,-0.2,-0.22857142857142854,-0.057142857142857134,-5.0
1868,A,1.5142857142857142,2.4285714285714284,D,W,W,W,D,D,0.17142857142857146,1.4857142857142858,-0.028571428571428567,6.0
1869,H,1.0,1.6571428571428573,L,D,D,D,W,W,-0.4571428571428571,0.2,-0.057142857142857134,-8.0
1870,D,1.5,1.3888888888888888,L,W,D,D,W,D,0.3333333333333333,0.16666666666666666,-0.027777777777777776,-7.0
1871,H,1.25,1.0555555555555556,D,W,D,W,L,D,0.1388888888888889,-0.3333333333333333,0.05555555555555555,3.0
1872,D,1.1111111111111112,0.8333333333333334,D,D,L,W,L,D,-0.2777777777777778,-0.5833333333333334,-0.05555555555555555,-15.0
1873,H,0.7777777777777778,0.8333333333333334,L,D,L,W,W,D,-0.5833333333333334,-0.8055555555555556,-0.25,-8.0
1874,A,1.25,2.0277777777777777,L,D,L,W,W,L,-0.3055555555555556,0.9166666666666666,-0.1388888888888889,4.0
1875,H,1.3333333333333333,1.3055555555555556,L,D,D,D,D,W,0.08333333333333333,-0.027777777777777776,-0.08333333333333333,9.0
1876,A,0.8333333333333334,2.1388888888888893,D,L,D,W,W,D,-0.6944444444444444,1.1944444444444444,-0.19444444444444445,19.0
1877,A,1.0555555555555556,1.1111111111111112,W,L,D,D,D,L,-0.3888888888888889,-0.2777777777777778,0.08333333333333333,4.0
1878,A,1.3055555555555556,1.25,D,D,W,D,W,D,-0.027777777777777776,0.1388888888888889,0.0,-10.0
1879,A,1.1388888888888888,1.0555555555555556,D,D,W,W,L,D,-0.2222222222222222,-0.3888888888888889,0.1111111111111111,6.0
1880,H,2.45945945945946,1.2162162162162162,W,W,W,L,L,D,1.4864864864864864,-0.40540540540540543,0.2702702702702703,-5.0
1881,D,0.8378378378378378,0.8378378378378378,D,W,L,W,L,D,-0.5675675675675675,-0.5405405405405406,0.027027027027027032,8.0
1882,H,1.648648648648649,1.162162162162162,W,L,D,W,D,D,0.1891891891891892,-0.21621621621621626,0.13513513513513514,12.0
1883,D,2.0,0.8108108108108109,D,W,W,L,D,L,0.8918918918918919,-0.7297297297297297,0.10810810810810813,-17.0
1884,H,1.3783783783783785,1.3783783783783785,D,D,W,W,L,D,0.16216216216216214,0.1891891891891892,-0.054054054054054064,-4.0
1885,H,0.8108108108108109,1.135135135135135,L,W,W,W,D,L,-0.8108108108108109,-0.16216216216216214,0.10810810810810813,10.0
1886,D,1.027027027027027,1.4594594594594594,L,W,L,L,D,D,-0.3783783783783784,0.10810810810810813,-0.027027027027027032,5.0
1887,H,2.1621621621621623,1.4864864864864864,W,W,W,D,L,W,1.2162162162162162,0.32432432432432434,0.21621621621621626,-3.0
1888,A,2.0,2.45945945945946,D,W,W,W,W,W,0.8918918918918919,1.4864864864864864,-0.10810810810810813,1.0
1889,H,2.1621621621621623,1.648648648648649,W,W,W,W,L,D,1.2162162162162162,0.1891891891891892,0.08108108108108109,-16.0
1890,H,1.1052631578947372,2.1842105263157894,L,W,D,W,W,W,-0.18421052631578946,1.368421052631579,-0.21052631578947367,9.0
1891,H,1.4473684210526316,1.6052631578947367,D,L,D,L,W,L,0.10526315789473684,0.0,-0.02631578947368421,-9.0
1892,D,1.1842105263157894,0.8421052631578947,L,L,L,D,D,W,-0.42105263157894735,-0.5526315789473685,-0.13157894736842105,-13.0
1893,H,1.0789473684210529,0.8684210526315791,W,L,W,W,L,W,-0.3684210526315789,-0.7631578947368421,-0.07894736842105263,-11.0
1894,H,1.4473684210526316,1.236842105263158,L,D,L,L,L,D,0.2631578947368421,-0.15789473684210525,0.0,-2.0
1895,D,1.3421052631578947,1.4210526315789471,W,W,D,W,D,D,0.21052631578947367,0.18421052631578946,0.05263157894736842,5.0
1896,D,1.131578947368421,2.473684210526316,L,W,D,W,W,W,-0.2631578947368421,1.5,-0.21052631578947367,3.0
1897,A,0.8421052631578947,1.947368421052632,D,W,L,L,D,W,-0.5263157894736842,0.8157894736842105,-0.05263157894736842,9.0
1898,D,1.3421052631578947,1.0789473684210529,L,W,L,L,L,D,0.15789473684210525,-0.2894736842105263,0.0,0.0
1899,H,0.8157894736842105,1.0263157894736843,D,L,D,D,L,W,-0.7105263157894737,-0.3684210526315789,-0.05263157894736842,7.0
1930,A,1.75,2.25,D,W,W,W,W,W,1.0,1.5,-0.5,8.0
1931,A,1.0,0.25,L,W,D,L,L,D,-0.75,-1.0,0.75,5.0
1932,A,1.0,1.0,L,D,W,W,L,D,0.25,0.25,0.0,14.0
1933,H,0.75,0.0,W,L,L,L,L,L,-0.25,-1.0,0.75,0.0
1934,A,1.0,2.25,W,L,D,W,W,W,0.25,1.5,-1.25,-4.0
1935,A,0.25,2.25,L,D,L,W,W,W,-1.0,1.25,-2.0,11.0
1936,A,0.25,2.25,L,L,D,W,W,W,-1.0,1.5,-2.0,1.0
1937,H,2.25,0.0,W,W,W,L,L,L,1.5,-1.0,2.25,-19.0
1938,A,0.75,0.25,L,W,L,D,L,L,-0.5,-0.75,0.5,-12.0
1939,D,2.25,1.75,W,W,W,W,W,D,1.25,0.5,0.5,-5.0
1940,H,0.8,1.2,L,W,L,L,W,L,-0.4,0.6,-0.4,5.0
1941,D,0.2,0.8,L,L,D,W,L,L,-1.2,-0.6,-0.6,1.0
1942,D,1.4,1.2,L,D,W,D,D,W,0.4,0.2,0.2,4.0
1943,A,0.8,1.2,L,L,W,W,W,L,-0.8,0.0,-0.4,-3.0
1944,D,1.4,0.8,W,W,L,L,D,W,0.4,-0.4,0.6,-9.0
1945,H,1.4,1.0,W,L,D,W,D,L,1.0,0.0,0.4,10.0
1946,D,1.0,1.4,W,D,L,L,D,W,0.0,0.4,-0.4,1.0
1947,A,2.4,2.4,W,W,W,W,W,W,1.4,1.6,0.0,10.0
1948,A,0.8,1.4,W,L,L,W,L,D,-0.6,1.0,-0.6,-7.0
1949,D,0.2,0.8,L,D,L,W,L,L,-0.8,-0.6,-0.6,4.0
1950,D,0.0,0.6666666666666666,L,L,L,L,L,L,-1.1666666666666667,-0.8333333333333334,-0.6666666666666666,3.0
1951,A,0.8333333333333334,0.3333333333333333,D,L,D,D,L,L,-0.3333333333333333,-1.0,0.5,1.0
1952,D,1.1666666666666667,1.8333333333333333,D,D,D,D,D,W,0.16666666666666666,0.8333333333333334,-0.6666666666666666,2.0
1953,A,1.8333333333333333,1.3333333333333333,D,W,W,D,W,W,0.5,0.3333333333333333,0.5,2.0
1954,D,1.1666666666666667,1.1666666666666667,D,W,W,W,L,W,0.0,-0.16666666666666666,0.0,13.0
1955,H,1.5,0.5,W,L,W,L,L,L,0.8333333333333334,-0.8333333333333334,1.0,-2.0
1956,D,0.6666666666666666,1.1666666666666667,L,W,L,D,D,D,-0.6666666666666666,0.16666666666666666,-0.5,7.0
1957,H,1.3333333333333333,0.6666666666666666,D,W,W,W,L,D,0.3333333333333333,-0.5,0.6666666666666666,-10.0
1958,H,2.5,0.8333333333333334,W,W,W,L,W,D,1.6666666666666667,-0.6666666666666666,1.6666666666666667,-9.0
1959,A,0.5,1.1666666666666667,L,L,L,D,W,W,-0.8333333333333334,0.0,-0.6666666666666666,-16.0
1960,A,1.5714285714285714,0.7142857142857143,L,D,D,L,D,L,0.5714285714285714,-0.7142857142857143,0.42857142857142855,-12.0
1961,H,0.7142857142857143,1.5714285714285714,W,D,L,L,D,W,-0.42857142857142855,0.2857142857142857,-0.7142857142857143,6.0
1962,A,0.7142857142857143,2.142857142857143,D,L,L,W,L,W,-0.7142857142857143,0.8571428571428571,-1.1428571428571428,6.0
1963,D,1.5714285714285714,1.4285714285714286,D,W,W,D,W,L,0.8571428571428571,0.7142857142857143,0.14285714285714285,18.0
1964,A,1.1428571428571428,0.14285714285714285,D,W,L,D,L,L,-0.14285714285714285,-1.0,0.8571428571428571,-13.0
1965,H,1.2857142857142858,0.7142857142857143,D,D,L,L,D,W,0.2857142857142857,-0.5714285714285714,0.2857142857142857,-4.0
1966,H,0.7142857142857143,0.7142857142857143,L,D,L,D,L,L,-0.7142857142857143,-0.7142857142857143,0.14285714285714285,-2.0
1967,A,2.142857142857143,1.2857142857142858,W,L,W,D,D,L,0.8571428571428571,0.2857142857142857,0.8571428571428571,2.0
1968,A,0.7142857142857143,1.5714285714285714,L,D,W,L,D,D,-0.5714285714285714,0.5714285714285714,-0.5714285714285714,10.0
1969,D,0.7142857142857143,0.7142857142857143,D,W,L,W,D,L,-0.42857142857142855,-0.42857142857142855,0.0,2.0
1970,D,0.5,1.5,W,D,L,D,D,W,-0.625,0.75,-0.5,0.0
1971,H,1.625,0.75,W,D,W,D,D,L,0.75,-0.5,0.625,-10.0
1972,A,0.75,1.0,L,D,L,L,D,W,-0.625,-0.375,-0.25,3.0
1973,A,1.25,2.625,W,L,D,W,W,W,-0.125,1.625,-1.125,4.0
1974,H,1.375,0.375,L,L,D,L,L,L,0.125,-1.0,0.875,4.0
1975,H,1.625,1.75,W,W,D,W,W,D,0.25,0.5,0.0,14.0
1976,H,2.625,1.75,W,W,W,W,W,D,1.625,0.5,0.25,-5.0
1977,H,1.25,1.0,W,L,D,W,L,D,-0.125,-0.5,0.125,-10.0
1978,D,1.0,0.625,L,D,W,L,D,W,-0.375,-0.5,0.25,-9.0
1979,A,0.5,1.75,W,D,L,W,L,D,-0.625,0.625,-0.5,17.0
1980,H,1.6666666666666667,0.3333333333333333,W,W,D,L,L,L,0.4444444444444444,-1.1111111111111112,0.8888888888888888,5.0
1981,H,0.5555555555555556,1.4444444444444444,L,L,D,L,W,D,-0.8888888888888888,0.5555555555555556,-0.6666666666666666,15.0
1982,H,1.7777777777777777,1.0,W,W,W,D,W,W,0.3333333333333333,-0.2222222222222222,0.5555555555555556,6.0
1983,A,0.6666666666666666,0.6666666666666666,L,D,D,L,L,D,-0.5555555555555556,-0.6666666666666666,0.1111111111111111,2.0
1984,H,1.5555555555555556,1.3333333333333333,W,L,L,L,D,D,0.3333333333333333,0.5555555555555556,-0.1111111111111111,-12.0
1985,D,1.7777777777777777,0.5555555555555556,D,L,W,L,L,L,0.5555555555555556,-0.6666666666666666,0.3333333333333333,-2.0
1986,H,1.4444444444444444,1.5555555555555556,L,W,D,W,L,L,0.5555555555555556,0.3333333333333333,0.0,-6.0
1987,A,0.6666666666666666,1.7777777777777777,L,L,D,W,W,W,-0.6666666666666666,0.3333333333333333,-1.0,-10.0
1988,H,1.2222222222222223,0.6666666666666666,W,W,L,L,D,D,-0.2222222222222222,-0.5555555555555556,0.2222222222222222,3.0
1989,H,0.5555555555555556,1.1111111111111112,L,L,L,L,W,L,-0.6666666666666666,-0.3333333333333333,-0.1111111111111111,8.0
1990,D,1.8,1.8,D,W,W,W,W,W,0.7,0.6,-0.3,-6.0
1991,A,0.7,1.9,D,D,L,W,D,L,-0.4,0.6,-0.1,5.0
1992,H,1.4,0.8,L,L,W,W,L,L,-0.1,-0.7,0.3,-11.0
1993,D,0.4,2.7,D,L,L,W,W,W,-1.0,2.0,-1.4,3.0
1994,H,0.9,0.5,L,D,W,L,D,W,-0.3,-0.7,0.3,-6.0
1995,H,1.5,1.2,W,L,D,D,W,L,0.6,-0.2,0.0,13.0
1996,A,0.6,0.4,L,L,D,D,L,L,-0.6,-1.0,0.1,8.0
1997,A,1.9,1.4,W,D,L,L,L,W,0.6,-0.1,0.0,5.0
1998,H,2.7,1.1,W,W,W,L,W,W,2.0,-0.3,0.8,-14.0
1999,H,1.3,1.5,W,L,W,W,L,D,-0.1,0.6,-0.1,-15.0
2000,H,1.0909090909090908,1.6363636363636365,L,D,W,L,D,W,-0.2727272727272727,0.3636363636363637,-0.18181818181818185,4.0
2001,A,0.4545454545454545,0.6363636363636364,L,L,D,L,D,D,-0.7272727272727273,-0.4545454545454545,0.18181818181818185,4.0
2002,D,1.7272727272727273,1.5454545454545454,D,W,W,D,W,L,0.5454545454545454,0.5454545454545454,0.2727272727272727,7.0
2003,H,2.0,0.8181818181818182,W,W,W,W,D,L,0.5454545454545454,-0.3636363636363637,1.0,7.0
2004,A,0.7272727272727273,1.0909090909090908,L,W,L,W,L,D,-0.8181818181818182,-0.18181818181818185,-0.5454545454545454,3.0
2005,H,1.5454545454545454,0.8181818181818182,L,W,W,L,W,L,0.2727272727272727,-0.6363636363636364,0.18181818181818185,-2.0
2006,H,1.5454545454545454,0.4545454545454545,D,W,L,L,L,D,0.5454545454545454,-0.7272727272727273,0.2727272727272727,-18.0
2007,A,0.8181818181818182,1.4545454545454546,L,W,L,W,W,L,-0.6363636363636364,0.09090909090909093,-0.4545454545454545,5.0
2008,H,1.2727272727272727,1.7272727272727273,W,L,W,L,W,D,-0.09090909090909093,0.4545454545454545,0.18181818181818185,4.0
2009,H,0.8181818181818182,1.5454545454545454,W,D,L,L,W,W,-0.3636363636363637,0.2727272727272727,-0.18181818181818185,5.0
2010,H,1.25,0.5,W,W,L,L,L,L,0.08333333333333333,-0.75,0.75,2.0
2011,A,0.8333333333333334,2.083333333333333,W,L,D,W,W,W,-0.16666666666666666,0.6666666666666666,-0.8333333333333334,-4.0
2012,H,1.5,0.6666666666666666,W,L,W,L,L,W,0.4166666666666667,-1.0,0.3333333333333333,3.0
2013,H,0.8333333333333334,1.25,W,W,D,W,L,D,-0.6666666666666666,0.0,0.0,-3.0
2014,H,1.75,2.583333333333333,W,L,D,W,D,W,0.4166666666666667,1.8333333333333333,-0.25,2.0
2015,H,1.6666666666666667,1.6666666666666667,W,W,L,D,D,W,0.16666666666666666,0.5,-0.16666666666666666,-3.0
2016,A,1.5833333333333333,1.75,L,L,W,W,L,D,0.16666666666666666,0.4166666666666667,-0.5,8.0
2017,H,2.583333333333333,1.25,W,D,W,W,W,L,1.8333333333333333,0.08333333333333333,0.25,-13.0
2018,H,1.5833333333333333,0.8333333333333334,W,W,W,W,L,D,0.3333333333333333,-0.16666666666666666,0.5833333333333334,-11.0
2019,D,1.6666666666666667,1.1666666666666667,W,L,W,L,W,L,0.4166666666666667,-0.25,0.0,-7.0
2020,A,0.38461538461538464,0.6923076923076923,L,L,L,L,L,L,-1.0,-0.8461538461538461,-0.15384615384615385,10.0
2021,H,0.6153846153846154,0.7692307692307693,L,L,L,L,W,W,-1.0,-0.9230769230769232,-0.3076923076923077,13.0
2022,A,1.9230769230769231,1.7692307692307692,L,W,W,W,W,D,0.5384615384615384,0.6923076923076923,0.15384615384615385,18.0
2023,H,1.1538461538461535,0.9230769230769232,L,W,L,W,L,W,-0.07692307692307693,-0.3076923076923077,0.0,-6.0
2024,D,1.5384615384615383,1.4615384615384617,L,D,D,D,W,L,0.38461538461538464,0.38461538461538464,0.07692307692307693,-11.0
2025,H,1.7692307692307692,1.3076923076923077,W,W,D,W,L,W,0.6923076923076923,0.0,0.07692307692307693,-13.0
2026,H,0.6923076923076923,1.4615384615384617,L,L,L,L,L,L,-0.8461538461538461,0.0,-0.07692307692307693,-1.0
2027,A,1.5384615384615383,1.6923076923076923,L,W,L,W,W,W,0.3076923076923077,0.38461538461538464,-0.2307692307692308,3.0
2028,A,0.7692307692307693,2.3846153846153846,L,W,L,L,W,D,-0.3076923076923077,1.6153846153846154,-0.38461538461538464,15.0
2029,A,0.38461538461538464,0.4615384615384616,L,L,L,L,L,L,-1.0,-0.7692307692307693,0.07692307692307693,8.0
2030,A,1.7857142857142858,1.5,L,L,W,D,L,D,0.42857142857142855,0.35714285714285715,0.21428571428571427,11.0
2031,H,0.9285714285714286,1.2857142857142858,W,L,W,L,W,W,-0.7857142857142857,-0.07142857142857142,0.07142857142857142,-10.0
2032,H,0.8571428571428571,1.6428571428571428,L,W,L,L,W,W,-0.35714285714285715,0.14285714285714285,-0.14285714285714285,7.0
2033,D,1.2857142857142858,0.7857142857142857,W,L,W,W,L,L,0.0,-0.6428571428571429,0.07142857142857142,-10.0
2034,A,1.3571428571428572,1.9285714285714288,L,D,W,W,W,W,0.2857142857142857,0.5714285714285714,-0.21428571428571427,17.0
2035,A,0.35714285714285715,1.7857142857142858,L,L,L,W,W,W,-1.0714285714285714,0.5,-1.0714285714285714,15.0
2036,A,1.2857142857142858,0.9285714285714286,D,W,L,W,L,W,0.0,-0.7857142857142857,-0.21428571428571427,11.0
2037,H,1.6428571428571428,1.8571428571428568,L,W,W,W,W,W,0.14285714285714285,0.8571428571428571,-0.2857142857142857,4.0
2038,H,2.4285714285714284,1.2857142857142858,W,L,W,W,L,W,1.7142857142857142,0.0,0.21428571428571427,-6.0
2039,H,1.7857142857142858,1.7857142857142858,W,W,W,L,L,W,0.5,0.42857142857142855,0.42857142857142855,-15.0
2040,H,2.0,0.6666666666666666,W,W,W,L,L,L,0.7333333333333333,-0.6,0.6,-13.0
2041,D,1.2,1.0,L,L,W,W,W,L,-0.13333333333333333,-0.5333333333333333,0.2,4.0
2042,H,1.6,0.3333333333333333,W,D,L,L,L,L,0.4,-1.0666666666666669,0.4,-11.0
2043,D,0.8,1.0,D,W,L,W,L,W,-0.6,-0.26666666666666666,-0.3333333333333333,4.0
2044,A,1.2666666666666666,1.4,L,L,L,L,D,L,-0.26666666666666666,0.2,-0.26666666666666666,3.0
2045,A,0.6,1.4666666666666666,L,W,L,W,L,D,-0.6666666666666666,0.3333333333333333,-0.26666666666666666,-8.0
2046,H,0.6,1.0,L,W,L,W,L,W,-0.6666666666666666,-0.26666666666666666,-0.4,-1.0
2047,H,1.2,1.4666666666666666,L,D,W,W,L,D,-0.2,0.3333333333333333,0.0,-5.0
2048,D,1.7333333333333334,1.0,W,L,W,W,W,L,0.26666666666666666,-0.5333333333333333,0.4,-4.0
2049,H,1.2666666666666666,0.3333333333333333,L,L,L,L,L,L,-0.26666666666666666,-1.0666666666666669,0.0,-9.0
2050,H,2.5,1.5625,W,W,W,L,L,L,1.6875,0.125,0.5625,-19.0
2051,H,1.9375,1.1875,W,W,W,L,D,W,0.75,-0.0625,0.5,-2.0
2052,H,1.1875,1.625,D,L,L,L,L,W,-0.125,0.5625,-0.125,12.0
2053,H,0.8125,1.5,D,D,W,W,L,D,-0.5625,0.375,-0.125,9.0
2054,D,1.9375,1.0625,D,W,W,D,W,W,0.6875,-0.5625,0.1875,-1.0
2055,H,1.6875,0.625,W,W,D,L,L,L,0.4375,-0.75,0.3125,-7.0
2056,A,1.0625,1.375,D,W,W,L,W,L,-0.5625,0.25,0.1875,-16.0
2057,H,1.9375,1.5625,D,W,W,L,L,L,0.6875,0.125,0.625,-17.0
2058,A,1.0,1.9375,D,W,W,D,W,W,-0.5,0.6875,-0.375,7.0
2059,A,1.0625,1.6875,D,W,W,D,W,L,-0.5625,0.25,0.0,-2.0
2060,H,0.9411764705882352,1.2352941176470589,L,D,W,W,L,L,-0.29411764705882354,-0.2352941176470588,0.0,-2.0
2061,H,1.4117647058823528,0.7058823529411765,L,W,L,L,W,L,0.2352941176470588,-0.7058823529411765,-0.1176470588235294,-4.0
2062,H,0.5882352941176471,0.9411764705882352,L,L,L,W,D,D,-0.8235294117647058,-0.4117647058823529,-0.4705882352941176,-1.0
2063,A,1.4705882352941178,1.2941176470588236,W,L,W,W,D,L,0.29411764705882354,-0.05882352941176471,0.0,6.0
2064,H,1.4705882352941178,1.2941176470588236,L,L,L,L,W,L,-0.1176470588235294,-0.29411764705882354,-0.17647058823529413,9.0
2065,A,1.5294117647058822,2.5294117647058822,L,L,L,W,W,W,0.4117647058823529,1.6470588235294117,-0.35294117647058826,1.0
2066,D,1.1176470588235294,1.7647058823529411,L,L,D,W,W,W,-0.17647058823529413,0.5294117647058824,-0.35294117647058826,-2.0
2067,H,1.0,1.0,D,D,W,L,D,W,-0.4705882352941176,-0.5882352941176471,0.05882352941176471,6.0
2068,A,1.2941176470588236,1.5294117647058822,L,W,L,L,L,L,-0.29411764705882354,0.4117647058823529,-0.17647058823529413,9.0
2069,H,2.5294117647058822,0.9411764705882352,W,W,W,L,D,W,1.6470588235294117,-0.29411764705882354,0.29411764705882354,-12.0
2070,H,2.055555555555556,1.3888888888888888,W,W,W,W,W,D,0.8888888888888888,0.05555555555555555,0.4444444444444444,-9.0
2071,H,2.055555555555556,0.8888888888888888,W,W,D,L,W,D,0.9444444444444444,-0.4444444444444444,0.2777777777777778,-14.0
2072,A,1.1111111111111112,1.1666666666666667,D,L,L,L,W,L,-0.16666666666666666,-0.2777777777777778,0.05555555555555555,-8.0
2073,D,0.7222222222222222,1.3888888888888888,W,L,L,L,W,L,-0.7222222222222222,0.16666666666666666,-0.16666666666666666,-4.0
2074,D,0.2777777777777778,1.7222222222222223,L,L,L,D,W,D,-1.1666666666666667,0.4444444444444444,-0.4444444444444444,14.0
2075,H,1.7222222222222223,0.6666666666666666,D,W,W,L,L,W,0.5,-0.7777777777777778,0.2777777777777778,-3.0
2076,H,1.5555555555555556,1.5,W,L,L,W,L,W,0.05555555555555555,0.3888888888888889,-0.2222222222222222,12.0
2077,H,1.6111111111111112,0.7222222222222222,W,L,L,W,L,L,0.4444444444444444,-0.7222222222222222,0.16666666666666666,-14.0
2078,D,0.6666666666666666,2.055555555555556,L,L,W,W,W,D,-0.7777777777777778,0.9444444444444444,-0.3888888888888889,9.0
2079,A,0.9444444444444444,2.055555555555556,L,L,D,W,W,W,-0.7777777777777778,0.8888888888888888,-0.4444444444444444,-1.0
2080,D,1.0,1.0526315789473684,L,W,L,W,L,D,-0.2631578947368421,-0.3157894736842105,-0.05263157894736842,3.0
2081,A,1.4210526315789471,2.5789473684210527,L,W,L,W,W,W,0.3157894736842105,1.631578947368421,-0.4736842105263158,7.0
2082,H,0.8421052631578947,1.7894736842105263,L,L,W,W,D,W,-0.5789473684210527,0.5789473684210527,-0.42105263157894735,8.0
2083,A,1.368421052631579,1.631578947368421,D,L,W,W,W,L,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0
2084,D,1.0526315789473684,1.6842105263157894,W,L,D,W,W,L,-0.3157894736842105,0.631578947368421,0.10526315789473684,8.0
2085,H,1.3157894736842106,1.368421052631579,W,L,L,D,L,W,-0.21052631578947367,0.15789473684210525,-0.05263157894736842,-9.0
2086,H,2.5789473684210527,0.6842105263157895,W,W,W,D,L,L,1.631578947368421,-0.7368421052631579,0.5789473684210527,-11.0
2087,H,2.1052631578947367,0.8421052631578947,W,W,W,L,L,W,0.8947368421052632,-0.5789473684210527,0.5263157894736842,-12.0
2088,H,2.1052631578947367,1.631578947368421,W,W,W,L,D,W,1.0526315789473684,0.2631578947368421,0.2631578947368421,-3.0
2089,D,1.0526315789473684,1.4210526315789471,L,D,L,L,W,L,-0.2631578947368421,0.3157894736842105,-0.21052631578947367,-1.0
2090,H,0.7,1.0,L,D,W,D,L,W,-0.85,-0.25,-0.05,3.0
2091,A,0.3,0.85,L,D,L,L,L,L,-1.1,-1.0,0.0,16.0
2092,H,1.7,1.25,L,W,D,L,L,W,0.45,-0.15,0.15,-5.0
2093,A,1.7,1.35,W,W,W,W,W,L,0.2,0.0,0.0,5.0
2094,H,0.65,1.7,L,D,L,W,W,W,-0.8,0.2,-0.25,-8.0
2095,H,1.35,0.7,W,W,L,L,D,W,0.0,-0.85,0.25,-1.0
2096,D,1.6,2.05,D,L,D,D,W,W,0.25,0.85,-0.35,1.0
2097,H,0.85,1.25,L,L,L,L,W,L,-1.0,-0.3,-0.25,-7.0
